town;parentCategory;subCategory;name;website;phone;address
Chadds Ford;Food & Drink;Restaurants;Arugula Ristorante Italiano;http://www.arugulachaddsford.com;+1 (610) 358-0888;N/A
Parkside;Food & Drink;Restaurants;Ashabee cuisine;N/A;+1 (610) 338-5808;N/A
Upper Darby;Food & Drink;Restaurants;Asian Express & Sushi;N/A;+1 (610) 352-3333;N/A
Upper Darby;Food & Drink;Restaurants;Asian Family No.1;http://www.asianfamily1.com/index.html;+1 (610) 352-1134;N/A
Aston;Food & Drink;Restaurants;Aston Diner;https://astondiner.com;+1 (610) 494-5656;N/A
Wayne;Food & Drink;Restaurants;Autograph Brasserie;http://www.autographbrasserie.com;+1 (610) 964-2588;N/A
Media;Food & Drink;Restaurants;Azie in Media;http://www.azie-restaurant.com/;+1 (610) 566-4750;N/A
Primos;Food & Drink;Restaurants;B&B Restaurant and Cafe ;https://cafebb.getbento.com;+1 (610) 394-1212;N/A
Ardmore;Food & Drink;Restaurants;Bagels & Company - Ardmore;https://www.thebagelsandco.com/location/ardmore/;N/A;N/A
Swarthmore;Food & Drink;Restaurants;Bamboo Bistro;http://www.bamboobistropa.com;+1 (610) 328-6888;N/A
Bryn Mawr;Food & Drink;Restaurants;Bar Avalon;https://www.avalonrestaurant.net;+1 (610) 520-9700;N/A
Media;Food & Drink;Restaurants;Barnaby's of America;http://www.barnabysaston.com;+1 (610) 558-1929;N/A
Havertown;Food & Drink;Restaurants;Barnabys Restaurant & pub;http://www.barnabyshavertown.com/;+1 (610) 789-1885;N/A
Prospect Park;Food & Drink;Restaurants;Basil Leaf Cafe;N/A;+1 (610) 522-5226;N/A
Upper Darby;Food & Drink;Restaurants;Beijing Restaurant;http://beijingchinesewaldorf.com/;+1 (610) 352-5866;N/A
Springfield;Food & Drink;Restaurants;Bertucci's Italian Restaurant;https://locations.bertuccis.com/us/pa/springfield/965-baltimore-pike;+1 (610) 543-8079;N/A
Thornton;Food & Drink;Restaurants;Bierhaul;http://www.bierhaul.com;+1 (610) 550-3440;N/A
Aston;Food & Drink;Restaurants;Big Bad Wolf Barbeque;https://www.facebook.com/Big-Bad-Wolf-Barbeque-BBQ-189859244452388/;+1 (484) 480-4676;N/A
Prospect Park;Food & Drink;Restaurants;Big Bowls;N/A;N/A;N/A
Newtown Square;Food & Drink;Restaurants;Bistro F;N/A;+1 (610) 355-1918;N/A
Wayne;Food & Drink;Restaurants;Black Powder Tavern;http://www.blackpowdertavern.com;+1 (610) 293-9333;N/A
Havertown;Food & Drink;Restaurants;Boardwalk Vegan;http://boardwalkvegan.com;+1 (484) 453-8798;N/A
Newtown Square;Food & Drink;Restaurants;Bonefish Grill;https://locations.bonefishgrill.com/pennsylvania/newtown-square/4889-w.-chester-pike;+1 (610) 355-1784;N/A
Media;Food & Drink;Restaurants;Brick & Brew Media;https://www.bricknbrewpub.com/media;+1 (484) 443-8441;N/A
Swarthmore;Food & Drink;Restaurants;Broad Table Tavern;https://theinnatswat.com/broad-table-tavern/about/;+1 (610) 543-7500;N/A
Chester;Food & Drink;Restaurants;Brunchaholics - Chester;N/A;+1 (484) 369-0901;N/A
Ardmore;Food & Drink;Restaurants;Buena Vista;https://www.buenavistamex.com/ardmore-pa;+1 (610) 649-3041;N/A
Springfield;Food & Drink;Restaurants;Buona Sera Ristorante;https://www.buonaserapa.com;+1 (610) 548-3810;N/A
Glen Mills;Food & Drink;Restaurants;California Tortilla;https://californiatortilla.com/location/glen-mills-concordville/;+1 (610) 358-5880;N/A
Boothwyn;Food & Drink;Restaurants;Car-Mira's Deli;http://www.carmirasdeli.com/;+1 (610) 494-9799;N/A
Chester;Food & Drink;Restaurants;Caribbean Way;N/A;+1 (484) 474-7732;N/A
Bryn Mawr;Food & Drink;Restaurants;Carina Sorella;https://www.carinasorella.com;+1 (610) 596-9166;N/A
Ardmore;Food & Drink;Cafes;Carlino's Market;https://www.carlinosmarket.com/ardmore-location;+1 (610) 649-4046;N/A
Newtown Square;Food & Drink;Restaurants;Carmine's Eatery;http://carmineseatery.com;+1 (610) 356-9009;N/A
Drexel Hill;Food & Drink;Restaurants;Casey's;https://www.caseysdh.com/;+1 (610) 789-7575;N/A
Newtown Square;Food & Drink;Restaurants;Casey's Public House;http://www.caseysns.com/;+1 (610) 353-1212;N/A
Ridley Park;Food & Drink;Restaurants;Casey's Ridley Park;https://www.caseysrp.com;+1 (484) 540-7524;N/A
Ardmore;Food & Drink;Restaurants;CAVA;http://cava.com/;+1 (484) 282-3242;N/A
Glen Mills;Food & Drink;Restaurants;CAVA;http://cava.com/;+1 (484) 848-5103;N/A
Newtown Square;Food & Drink;Restaurants;CAVA;http://cava.com/;+1 (484) 421-2112;N/A
Glenolden;Food & Drink;Restaurants;Cedar Craft & Kitchen;http://barcck.com;+1 (610) 537-7003;N/A
Chadds Ford;Food & Drink;Restaurants;Chadds Ford Tavern;https://www.thecftavern.com;+1 (484) 800-4084;N/A
Chester;Food & Drink;Restaurants;Chang Jiang Chinese Restaurant;N/A;+1 (610) 874-4850;N/A
Newtown Square;Food & Drink;Restaurants;Charlotte's Restaurant;http://charlottesrestaurant.com/;+1 (610) 356-7100;N/A
Woodlyn;Food & Drink;Restaurants;Cheezy Vegan;https://thecheezyvegan.com/;+1 (610) 543-2300;N/A
Garnet Valley;Food & Drink;Restaurants;Chesapeake Crab Company;https://www.chesapeakecrabco.com;+1 (610) 494-4003;N/A
Clifton Heights;Food & Drink;Restaurants;Chicken & Teri;N/A;+1 (484) 466-3996;N/A
Upper Chichester;Food & Drink;Restaurants;Chickos Chicken;https://www.chickoschicken.com;+1 (302) 507-8181;N/A
Media;Food & Drink;Restaurants;Chikara Sushi & Asian Bistro;N/A;+1 (610) 892-8888;N/A
Brookhaven;Food & Drink;Restaurants;Chili's;https://www.chilis.com/locations/us/pennsylvania/brookhaven/brookhaven;+1 (484) 480-3442;N/A
Boothwyn;Food & Drink;Restaurants;China Dragon Chinese Restaurant;http://chinadragonpa.com;+1 (610) 494-4559;N/A
Green Ridge;Food & Drink;Restaurants;China Dynasty;http://chinadynastyaston.com;+1 (610) 242-9296;N/A
Ridley Park;Food & Drink;Restaurants;China House;https://www.chinahouserp.com/locationinfo;+1 (610) 532-1800;N/A
Drexel Hill;Food & Drink;Restaurants;China King;http://chinakingdrexelhill.com;+1 (610) 259-4382;N/A
East Lansdowne;Food & Drink;Restaurants;China King;N/A;+1 (610) 622-6658;N/A
Collingdale;Food & Drink;Restaurants;China Moon;http://chinamoonankeny.com;+1 (610) 522-5622;N/A
Newtown Square;Food & Drink;Restaurants;China Wok;N/A;+1 (610) 359-7577;N/A
Upper Chichester;Food & Drink;Restaurants;Chinatown Chinese Restaurant;https://riny.top/china-town-chinese-restaurant;+1 (610) 497-1230;N/A
Wayne;Food & Drink;Restaurants;Chinese Delight Restaurant;https://www.chinesedelightwayne.com;+1 (610) 687-1866;N/A
Bryn Mawr;Food & Drink;Restaurants;Chopt;https://www.choptsalad.com;+1 (484) 381-0233;N/A
Wayne;Food & Drink;Restaurants;Christopher's: A Neighborhood Place;http://www.christophersaneighborhoodplace.com/;+1 (610) 687-6558;N/A
Yeadon;Food & Drink;Restaurants;Coconut Breeze Cuisine;http://coconutbreezecuisine.com/;+1 (610) 622-1121;N/A
Morton;Food & Drink;Restaurants;Coffee Station;http://www.coffeestationpa.com;+1 (610) 328-1816;N/A
Chadds Ford;Food & Drink;Restaurants;Concord Bagel N Deli Cafe;https://concordbagel.com;+1 (484) 841-6538;N/A
Chadds Ford;Food & Drink;Restaurants;Concord Steaks;N/A;+1 (610) 558-2569;N/A
Brookhaven;Food & Drink;Restaurants;Coopers Super Bar;https://www.instagram.com/coopers_superbar/?hl=en;+1 (267) 969-8016;N/A
Broomall;Food & Drink;Restaurants;Country Squire Diner;http://www.csdiner.com;+1 (610) 353-0550;N/A
Yeadon;Food & Drink;Restaurants;Crab Plus;https://www.crabpluspa.com;+1 (610) 713-5123;N/A
Springfield;Food & Drink;Restaurants;Crack Crab - Springfield;https://www.crackcrab.net;+1 (610) 665-3333;N/A
Ridley Park;Food & Drink;Restaurants;Cracker Barrel Old Country Store;https://www.crackerbarrel.com/Locations/States/pa/ridley-park/743/;+1 (610) 521-1567;N/A
Drexel Hill;Food & Drink;Bars;Craig's Tavern;http://craigs-tavern.poi.place;+1 (610) 853-0898;N/A
Chester;Food & Drink;Restaurants;Crown Chicken & Grill;N/A;+1 (610) 874-7590;N/A
Prospect Park;Food & Drink;Restaurants;Da Chen Chinese Restaurant;https://da-chen-chinese-restaurant.hub.biz;+1 (610) 461-4000;N/A
Darby;Food & Drink;Restaurants;Da spot;N/A;N/A;N/A
Springfield;Food & Drink;Restaurants;Dairy Cottage;https://www.dairycottage.com;+1 (610) 328-4875;N/A
Wayne;Food & Drink;Restaurants;DanDan;https://www.dandanrestaurant.com/location/wayne-1/;+1 (484) 580-8558;N/A
Ardmore;Food & Drink;Restaurants;DanDan - Ardmore;https://www.dandanrestaurant.com/location/ardmore/;+1 (484) 412-8178;N/A
Glen Mills;Food & Drink;Restaurants;Del Pez Mexican Gastropub;https://www.delpezmexicanpub.com;+1 (484) 842-1363;N/A
Yeadon;Food & Drink;Restaurants;Delaney's Soul Food;N/A;+1 (610) 624-9044;N/A
Broomall;Food & Drink;Restaurants;DELCO Steaks;https://delcosteaks.com;+1 (610) 356-1192;N/A
Folsom;Food & Drink;Restaurants;Delco Steaks;https://www.delcosteaks.com;+1 (484) 497-6600;N/A
Folsom;Food & Drink;Restaurants;Della Rocca's;N/A;+1 (610) 534-3350;N/A
Drexel Hill;Food & Drink;Restaurants;DeMarco's;N/A;+1 (610) 622-4222;N/A
Essington;Food & Drink;Restaurants;Denny's;https://locations.dennys.com/pa/essington/248774;+1 (833) 581-6916;N/A
Media;Food & Drink;Restaurants;Departure;https://departuredelco.com;+1 (610) 502-3833;N/A
Ardmore;Food & Drink;Restaurants;DePaul's Table;https://www.depaulstable.com/;+1 (610) 589-0500;N/A
Broomall;Food & Drink;Restaurants;Dickey's Barbecue Pit;https://www.dickeys.com;+1 (610) 353-0550;N/A
Media;Food & Drink;Restaurants;DiFabio's Market & Tap;https://difabiosevents.com/;+1 (484) 444-0850;N/A
Glen Mills;Food & Drink;Restaurants;Difabio's Restaurant;https://difabiosevents.com;+1 (484) 227-7999;N/A
Glen Mills;Food & Drink;Restaurants;Difabio's Restaurant;https://difabiosevents.com;+1 (484) 227-7999;N/A
Media;Food & Drink;Restaurants;Dim Sum Mania;http://www.dimsummania.com;+1 (610) 557-8757;N/A
Green Ridge;Food & Drink;Restaurants;DiScala Deli & Specialty Foods;https://www.discaladeli.com/;+1 (610) 485-2224;N/A
Springfield;Food & Drink;Restaurants;Dom & Mia's;http://www.domandmias.com;+1 (610) 808-6381;N/A
Bryn Mawr;Food & Drink;Restaurants;Don Mezcal Mexican Grill;N/A;+1 (484) 222-6173;N/A
Drexel Hill;Food & Drink;Restaurants;Dragon II Chinese Restaurant;https://www.dragon2drexelhill.com;+1 (610) 626-8822;N/A
Bryn Mawr;Food & Drink;Restaurants;Dua Mediterranean Kitchen;https://duarest.com;+1 (484) 380-2053;N/A
Garnet Valley;Food & Drink;Restaurants;Duffer's Mill;https://www.dufferspa.com/location/duffers-mill/;+1 (610) 859-0011;N/A
Glen Mills;Food & Drink;Restaurants;Duffer's Tavern;https://www.dufferspa.com/location/duffers-tavern/;+1 (610) 358-5050;N/A
Upper Darby;Food & Drink;Restaurants;El Cuscatleco;N/A;+1 (484) 461-3156;N/A
Ardmore;Food & Drink;Restaurants;El Limon;https://ellimontaquerias.com;+1 (484) 413-2999;N/A
Morton;Food & Drink;Restaurants;El Limon;https://ellimontaquerias.com;+1 (610) 222-6800;N/A
Upper Darby;Food & Drink;Restaurants;El Rinconcito Restaurant;https://elrinconcitoecuatoriano.com;+1 (610) 713-6313;N/A
Parkside;Food & Drink;Restaurants;Elbas Deli & Restaurant;N/A;+1 (610) 245-9420;N/A
Lansdowne;Food & Drink;Restaurants;Empire Diner;N/A;+1 (610) 622-1662;N/A
Bryn Mawr;Food & Drink;Restaurants;EXIT 13;http://www.exit13gastrobar.com;+1 (610) 525-3842;N/A
Glen Mills;Food & Drink;Restaurants;Fava Ristorante Italiano;https://favaglenmills.com;+1 (484) 840-8603;N/A
Bryn Mawr;Food & Drink;Restaurants;Fellini Cafe Bryn Mawr;https://www.fellinicafebrynmawr.com;+1 (610) 527-5200;N/A
Media;Food & Drink;Restaurants;Fellini Cafe of Media;http://www.felliniscafe.com;+1 (610) 892-7616;N/A
Garnet Valley;Food & Drink;Restaurants;Fire Nashville Hot Chicken;http://www.firehotchicken.com;+1 (484) 490-6172;N/A
Chadds Ford;Food & Drink;Restaurants;Firebirds Wood Fired Grill;https://firebirdsrestaurants.com/chadds-ford;+1 (484) 785-6880;N/A
Springfield;Food & Drink;Restaurants;First Watch;https://www.firstwatch.com/locations/springfield;+1 (484) 573-2773;N/A
Villanova;Food & Drink;Restaurants;First Watch;https://www.firstwatch.com/locations/villanova/;+1 (610) 527-3447;N/A
Wayne;Food & Drink;Restaurants;First Watch;https://www.firstwatch.com/locations/wayne/;+1 (610) 686-3800;N/A
Aldan;Food & Drink;Restaurants;Flavor of India;https://flavorofindiamenu.com;+1 (610) 783-3955;N/A
Folcroft;Food & Drink;Restaurants;Folcroft Original;https://folcroftpizzamenu.com;+1 (610) 532-5100;N/A
Yeadon;Food & Drink;Restaurants;Fork N Fingers African Restaurant;http://www.forkandfingers.com;+1 (610) 259-5733;N/A
Folsom;Food & Drink;Restaurants;Frontier Saloon;N/A;+1 (610) 534-1424;N/A
Chester;Food & Drink;Restaurants;Frontline Island Bar And Grill;https://frontlinebar.com;+1 (610) 364-4034;N/A
Marcus Hook;Food & Drink;Restaurants;Garibaldi's;N/A;+1 (610) 485-6158;N/A
Holmes;Food & Drink;Restaurants;Gateway Diner;https://gatewaydiner.net;+1 (610) 532-2825;N/A
Aldan;Food & Drink;Restaurants;Geo's Steaks;https://www.geossteaks.com/;+1 (484) 466-3708;N/A
Havertown;Food & Drink;Restaurants;Giampino's Cucina Italiana;http://www.giampinos.com;+1 (610) 853-9330;N/A
Drexel Hill;Food & Drink;Restaurants;Ginza Sushi Hibachi Steak House;https://ginzagarden.com;+1 (484) 461-2383;N/A
Parkside;Food & Drink;Restaurants;Golden Garden;https://www.goldengardenpa.com;+1 (610) 876-9070;N/A
Aldan;Food & Drink;Restaurants;Golden Place Chinese Restaurant;N/A;+1 (610) 259-5988;N/A
Darby;Food & Drink;Restaurants;Golden Star American & Chinese Food;N/A;+1 (610) 534-8888;N/A
Villanova;Food & Drink;Restaurants;Goodness Bowls;https://www.goodnessbowls.com/;+1 (484) 380-2353;N/A
Bryn Mawr;Food & Drink;Restaurants;Grand Middle East;http://grandmiddleeast.com;N/A;N/A
Drexel Hill;Food & Drink;Restaurants;Great Wall Chinese Restaurant;http://www.greatwalldrexelhill.com;+1 (610) 853-3464;N/A
Folsom;Food & Drink;Restaurants;Great Wall Chinese Restaurant;http://www.greatwallbedford.com;+1 (610) 586-8889;N/A
Upland;Food & Drink;Restaurants;Great Wall Chinese Restaurant;https://greatwallupland.com;+1 (610) 872-0330;N/A
Garnet Valley;Food & Drink;Restaurants;Grecian Delights;http://www.getdelighted.com;+1 (215) 205-2647;N/A
Darby;Food & Drink;Restaurants;Green China;N/A;+1 (610) 586-2233;N/A
Haverford;Food & Drink;Restaurants;Green Engine Coffee Co.;http://www.greenenginecoffee.com;+1 (484) 416-6164;N/A
Drexel Hill;Food & Drink;Restaurants;Green Herb Thai Cuisine;https://www.greenherbthaicuisine.com;+1 (484) 455-7607;N/A
Aston;Food & Drink;Restaurants;Gridiron Pub;https://gridironpub.com;+1 (484) 483-9301;N/A
Rosemont;Food & Drink;Restaurants;Gullifty's;http://www.gulliftys.com/;+1 (610) 525-1851;N/A
Darby;Food & Drink;Restaurants;Gulu West African Restaurant;N/A;+1 (484) 497-8666;N/A
Drexel Hill;Food & Drink;Restaurants;H&B New York Deli & More;http://hbperuvianfood.com;+1 (484) 453-8156;N/A
Holmes;Food & Drink;Restaurants;Haggerty's Cafe;https://www.facebook.com/haggertyscafe;+1 (610) 461-9534;N/A
Prospect Park;Food & Drink;Restaurants;Hallow Bamboo;N/A;+1 (484) 494-6265;N/A
Chadds Ford;Food & Drink;Restaurants;Hank's Place;http://hanksplacechaddsford.com/;+1 (610) 388-7061;N/A
Havertown;Food & Drink;Restaurants;Hanoi's Pho;http://hanoispho-pa.com;+1 (484) 454-5105;N/A
Chester;Food & Drink;Restaurants;Happy House;N/A;+1 (610) 876-3388;N/A
Springfield;Food & Drink;Restaurants;Happy Wok II;http://happy-wok-ii.edan.io;+1 (610) 328-3663;N/A
Glen Mills;Food & Drink;Restaurants;Harvest Seasonal Grill & Wine Bar;http://harvestseasonalgrill.com;+1 (610) 358-1005;N/A
Glen Mills;Food & Drink;Restaurants;Heroes Bar & Grill;https://heroesbardelco.com;+1 (610) 358-3600;N/A
Ardmore;Food & Drink;Restaurants;Herosame;http://www.herosame.com;+1 (610) 649-7192;N/A
Springfield;Food & Drink;Restaurants;Hibachi Japenese Steakhouse and Sushi Bar;N/A;+1 (610) 690-4911;N/A
Newtown Square;Food & Drink;Restaurants;Hiramasa;https://hiramasapa.com;+1 (484) 420-4023;N/A
Wynnewood;Food & Drink;Restaurants;honeygrow;https://www.honeygrow.com/location/wynnewood/;+1 (484) 418-8900;N/A
Lansdowne;Food & Drink;Restaurants;Hong Kong kitchen;N/A;+1 (610) 623-2138;N/A
Woodlyn;Food & Drink;Restaurants;Hunts Annex Lounge;https://www.facebook.com/Hunts1311/;+1 (610) 833-2344;N/A
Upper Darby;Food & Drink;Restaurants;IHOP;https://restaurants.ihop.com/en-us/pa/upper-darby/breakfast-101-s-69th-st-3481;+1 (610) 352-4467;N/A
Bryn Mawr;Food & Drink;Restaurants;Il fiore;N/A;+1 (484) 380-2059;N/A
Glen Mills;Food & Drink;Restaurants;Il Granaio Italian Restaurant;http://www.ilgranaiopa.com;+1 (610) 459-8469;N/A
Prospect Park;Food & Drink;Restaurants;Imperial House;http://www.imperialhousechinese.com;+1 (610) 534-4251;N/A
Mendenhall;Food & Drink;Restaurants;Inn at Mendenhall Restaurant;https://www.mendenhallinn.com/;+1 (610) 388-1181;N/A
Media;Food & Drink;Restaurants;Iron Hill Brewery & Restaurant;https://www.ironhillbrewery.com/media-pa;+1 (610) 627-9000;N/A
Brookhaven;Food & Drink;Restaurants;It's Just Wings;https://locations.itsjustwings.com/pa/brookhaven/brookhaven-its-just-wings;+1 (682) 688-5937;N/A
East Lansdowne;Food & Drink;Restaurants;Italian Kitchen;http://www.italiankitchenlansdowne.com;+1 (610) 259-6800;N/A
Havertown;Food & Drink;Restaurants;J D McGillicuddy's;http://www.jdmcgillicuddys.com;+1 (484) 454-5289;N/A
Essington;Food & Drink;Restaurants;J.D. McGillicuddy's Tinicum;https://mcgillicuddystinicum.com;+1 (610) 521-9860;N/A
Ardmore;Food & Drink;Restaurants;Jack McShea's;https://www.jackmcsheas-ardmore.com;+1 (484) 416-3547;N/A
Springfield;Food & Drink;Restaurants;Jim's Steaks;https://www.jimssteaks.com;+1 (610) 544-8400;N/A
Bryn Mawr;Food & Drink;Restaurants;Jin Ding Restaurant;https://jindingbrynmawr.com;+1 (610) 527-3200;N/A
Green Ridge;Food & Drink;Restaurants;John's Corner Deli;https://www.facebook.com/people/Johns-Corner-Deli/100063536560536/;+1 (610) 494-1964;N/A
Chadds Ford;Food & Drink;Restaurants;JunXion Cafe & Market;N/A;+1 (610) 228-0405;N/A
Wayne;Food & Drink;Restaurants;Kabab Cafe;http://www.kababcafe.com;+1 (610) 975-5850;N/A
Springfield;Food & Drink;Restaurants;KAWA Japanese Cuisine;http://www.kawasushibar.com;+1 (484) 471-3300;N/A
Bryn Mawr;Food & Drink;Restaurants;Kelly's Taproom;http://kellystaproom.com;+1 (610) 520-9344;N/A
Upper Darby;Food & Drink;Restaurants;Kings and Queens Liberian Cuisine;http://www.kqlcafrica.com/;+1 (484) 466-3359;N/A
Chester;Food & Drink;Restaurants;L.A. Taco Bistro;N/A;+1 (484) 816-2178;N/A
Upper Darby;Food & Drink;Restaurants;La Bendición Restaurant;https://labendicionrestaurantpa.com/;+1 (484) 466-4629;N/A
Bryn Mawr;Food & Drink;Restaurants;La Cabra Brewing Smokehouse;https://www.lacabrabrewing.com/smokehouse;+1 (610) 526-2337;N/A
Media;Food & Drink;Restaurants;La Catrina Mexican Cuisine;https://www.lacatrinamedia.com;+1 (610) 355-4877;N/A
Media;Food & Drink;Restaurants;La Porta Ristorante;http://www.laportarestaurant.com;+1 (610) 358-5104;N/A
Sharon Hill;Food & Drink;Restaurants;Lagos Island Grille - Sharon Hill;https://www.lagosislandgrillemenu.com/;+1 (610) 426-3275;N/A
Newtown Square;Food & Drink;Restaurants;LaScala's Fire;http://www.lascalasfire.com;+1 (484) 900-2828;N/A
Villanova;Food & Drink;Restaurants;LaScala’s Fire;http://www.lascalasfire.com;+1 (484) 383-3339;N/A
Glen Mills;Food & Drink;Restaurants;Laspada's Original Steaks & Hoagies;http://www.laspadasgm.com;+1 (610) 459-1500;N/A
Upper Darby;Food & Drink;Restaurants;Le Mandingue;http://www.lemandinguephilly.com;+1 (484) 461-2981;N/A
Essington;Food & Drink;Restaurants;Lehmans Tavern and Restaurant;http://lehmansrestaurant.com/;+1 (610) 521-1696;N/A
Woodlyn;Food & Drink;Restaurants;Liberty Steaks & Hoagies;https://www.facebook.com/LibertySteaks/?rf=108097705898398;+1 (610) 872-9304;N/A
Ridley Park;Food & Drink;Restaurants;Little Hut Sandwich Shop;http://littlehutridley.com;+1 (610) 532-9679;N/A
Upper Darby;Food & Drink;Restaurants;Little Saigon;http://littlesaigonaz.com;+1 (610) 352-1002;N/A
Ardmore;Food & Drink;Restaurants;Local Wine & Kitchen;http://www.localwineandkitchen.com/;+1 (610) 896-4740;N/A
Ardmore;Food & Drink;Restaurants;Lola's Garden;https://www.lolasgardenrestaurant.com;+1 (484) 412-8011;N/A
Prospect Park;Food & Drink;Restaurants;Los Machetes Authentic Mexican Restaurant;https://los-machetes-authentic-mexican-restaurant.mapssite.site;+1 (484) 494-7188;N/A
Bryn Mawr;Food & Drink;Restaurants;Lovebird;http://www.lovebirdpa.com;+1 (484) 222-6554;N/A
Ardmore;Food & Drink;Restaurants;Macmart;N/A;+1 (445) 787-4438;N/A
Chester;Food & Drink;Restaurants;Madison Grille;https://madison-grille.hub.biz;+1 (610) 874-7662;N/A
Ardmore;Food & Drink;Restaurants;Maido! A Marketplace Of Japan;https://www.maidoardmore.com;+1 (484) 417-6745;N/A
Ardmore;Food & Drink;Restaurants;maman;https://mamannyc.com/locations/ardmore;+1 (484) 416-3295;N/A
Glenolden;Food & Drink;Restaurants;Manhattan Bagel;https://www.manhattanbagel.com/locations/glendolen/;+1 (610) 237-0586;N/A
Chadds Ford;Food & Drink;Restaurants;Margie’s Cuisine;https://www.margiescuisinellc.com;+1 (610) 228-0405;N/A
Havertown;Food & Drink;Restaurants;Mark Anthony's Paisano's;https://www.paisanospizza.net/;+1 (610) 449-5040;N/A
Clifton Heights;Food & Drink;Restaurants;Mary's Cafe;http://marys-cafe-clifton-heights.edan.io;+1 (610) 622-0306;N/A
Marcus Hook;Food & Drink;Restaurants;Maxi’s;https://www.facebook.com/maxismarcushook/;+1 (484) 483-9447;N/A
Ardmore;Food & Drink;Restaurants;McCloskey's Tavern;http://mccloskeystavern.com;+1 (610) 642-9280;N/A
Upper Darby;Food & Drink;Restaurants;Mediterranean Foods;http://mediterranean-bakery.com;+1 (610) 622-5955;N/A
Folsom;Food & Drink;Restaurants;Meximac;https://www.meximac.com;+1 (610) 522-2011;N/A
Woodlyn;Food & Drink;Restaurants;Michael's Sandwich Shop;N/A;+1 (610) 833-9919;N/A
Essington;Food & Drink;Restaurants;Millers Luncheonette;https://millers-luncheonette.mapssite.site;+1 (610) 521-4740;N/A
Brookhaven;Food & Drink;Restaurants;Mitchs NY Bagel & Deli;N/A;+1 (610) 565-8555;N/A
Media;Food & Drink;Restaurants;Mochiatsu;https://mochiatsu.com;+1 (484) 445-2170;N/A
Chester;Food & Drink;Restaurants;Moe's Southwest Grill;https://locations.moes.com/pa/chester/1-university-place;+1 (610) 490-7025;N/A
Marcus Hook;Food & Drink;Restaurants;Moma Mia's;N/A;+1 (610) 485-4150;N/A
Chester;Food & Drink;Restaurants;Momma Mia's Soul Food Sensation;https://momma-mia-s-soul-food-sensation.wsite.top/;+1 (610) 497-0402;N/A
Havertown;Food & Drink;Restaurants;Momoyama Ramen & Hawaiian BBQ II;https://www.facebook.com/MomoyamaRamenHawaiianBBQ2/;+1 (610) 881-5300;N/A
Glen Mills;Food & Drink;Restaurants;Morningside Cafe;https://www.morningsidecafeglenmills.com;+1 (484) 800-8947;N/A
Broomall;Food & Drink;Restaurants;Mrs. Marty's Deli;http://mrsmartysdeli.com;+1 (610) 359-1996;N/A
Collingdale;Food & Drink;Restaurants;Ms. Tiny's Jamaican Cuisine;https://www.instagram.com/mstinyscuisine/;+1 (267) 746-5505;N/A
Collingdale;Food & Drink;Restaurants;Musu’s Spot;N/A;+1 (610) 461-1531;N/A
Chester;Food & Drink;Restaurants;N Y Fried Chicken;https://mapz4.com/n-y-fried-chicken-580391-web;+1 (610) 876-3754;N/A
Chester;Food & Drink;Restaurants;N8RDs Family Kitchen;N/A;+1 (484) 490-6050;N/A
Sharon Hill;Food & Drink;Restaurants;Nékter Juice Bar;https://locations.nekterjuicebar.com/ll/us/pa/sharon-hills/101-102-henderson-dr/;+1 (347) 996-8744;N/A
Aston;Food & Drink;Restaurants;New Aston Palace;N/A;+1 (610) 485-8018;N/A
Collingdale;Food & Drink;Restaurants;New China;N/A;+1 (610) 586-6770;N/A
Drexel Hill;Food & Drink;Restaurants;New China City;http://www.newchinacitypa.com;+1 (610) 622-1085;N/A
Secane;Food & Drink;Restaurants;New Panda Restaurant;http://www.newpandasecane.com;+1 (610) 544-8557;N/A
Folsom;Food & Drink;Restaurants;Nifty Fifty's;https://www.niftyfiftys.com/ridley-township/;+1 (610) 583-1950;N/A
Newtown Square;Food & Drink;Restaurants;Nifty Fifty's;https://www.niftyfiftys.com/newtown-square/;+1 (484) 992-1950;N/A
Springfield;Food & Drink;Restaurants;Noodle Eighty Eight;http://www.noodle88springfield.com;+1 (484) 472-8777;N/A
Glenolden;Food & Drink;Restaurants;Not Just Wings;http://www.notjustwings.com;+1 (610) 461-9464;N/A
Ardmore;Food & Drink;Restaurants;Not Your Average Joe's;https://www.notyouraveragejoes.com/locations/pennsylvania/ardmore/;+1 (484) 708-1500;N/A
Wayne;Food & Drink;Restaurants;Nudy's Cafe;https://www.nudyscafes.com/locations/devon/;+1 (610) 687-1345;N/A
Chadds Ford;Food & Drink;Restaurants;Nudy's Cafe - Chadds Ford;https://www.nudyscafes.com/locations/chadds-ford/;+1 (610) 459-1200;N/A
Chester;Food & Drink;Restaurants;OB's Jamaican Restaurant;N/A;+1 (610) 874-4530;N/A
Collingdale;Food & Drink;Restaurants;Ocean House;http://www.oceanhouseinc.com;+1 (610) 653-1666;N/A
Woodlyn;Food & Drink;Restaurants;Ocean Super Buffet;https://www.facebook.com/people/Ocean-Super-Buffet/100094489467975/;+1 (484) 480-6148;N/A
Springfield;Food & Drink;Restaurants;Old Original Nick's Roast Beef;http://www.nicksroastbeef.com;+1 (610) 690-1112;N/A
Media;Food & Drink;Restaurants;Old State Tavern;https://www.facebook.com/OLDSTATETAVERN/;+1 (610) 566-9920;N/A
